#tyxml-html-schema format=1 generator=Gates.TyxmlSchema inputs=vendor/tyxml-d2916535/lib/html_types.mli,vendor/tyxml-d2916535/lib/html_sigs.mli,vendor/tyxml-d2916535/lib/html_f.ml input-sha256=0031c56d5bcc048b11ba47fd4d840235bfc52ced9722269510818c14004b3df3,5cf48b32cc19f4c9b400f388a749b1a8c0f4e5b058ae88e21ca568a899622f9b,4b777d7c2716e8e39c306a2c4018f3da7aee3bf7678ff3966bda6a441c793c57 rows=946 regenerate=lake exe tyxmlschema --write
#kind	file	line	span-sha256	module	name	params	body	attrs
type	lib/html_types.mli	2106	21273a260e7968f0c93cc4dbdbb3fb162b37460a945d28d40219498d4743ed29		textarea_attrib		[ common | `Autofocus | `Disabled | `Form | `Maxlength | `Minlength | `Name | `Placeholder | `ReadOnly | `Required | `Wrap | `Rows | `Cols ]	
type	lib/html_types.mli	2123	c965552f4033b5d33c0bd92e387610173cf41b81ee3964ad0eee07f1861ec5c7		textarea_content		[ `PCDATA ]	
type	lib/html_types.mli	2125	2f50f5df59a0fba0e40d6be8fd8db412ea7965feb830c68a2e10a47f84308cf1		textarea_content_fun		textarea_content	
type	lib/html_types.mli	2128	edda2e9bbae4405d94744088b991c5fa816c2bcfbeb5711c8a6d8cc9775498a7		button		[ `Button ]	
type	lib/html_types.mli	2130	f206fab414d5f94d4d2076bbe034856dd5fb6640e5c2164b456672892886a06e		button_content		[ phrasing_without_interactive ]	
type	lib/html_types.mli	2132	89b7a48ddd88a0b26e26dc682533a6fab83a2062b9805fa11974c726808b2384		button_content_fun		[ phrasing_without_interactive ]	
type	lib/html_types.mli	2134	2fc34c727148a89a60fb131386d06d17fceef76b8407f73e19133e5e477928b7		button_attrib		[ common | `Autofocus | `Disabled | `Form | `Formaction | `Formenctype | `Formmethod | `Method | `Formnovalidate | `Formtarget | `Name | `Text_Value | `Button_Type ]	
type	lib/html_types.mli	2152	e1b3f01c77c2070c115e733a2e2d3f052283f6eba842aecdf3e5d9baa6927590		select		[ `Select ]	
type	lib/html_types.mli	2154	aad34b3ecf03ed23e89713f34fcd10c0af5b31b28f56f98a57a74a2e640ed066		select_content		[ `Optgroup | `Option ]	
type	lib/html_types.mli	2156	9eb9c1fdc7b1ad35d74b512cfd7058afaf9bab321c42fc77933da8fb0c0e0acc		select_content_fun		[ `Optgroup | `Option ]	
type	lib/html_types.mli	2158	4cfdffab30403556e4b30e8aa2bc4fca4640ce2ee1b290e92cb037b463bfee41		select_attrib		[ common | `Autofocus | `Multiple | `Name | `Size | `Form | `Disabled | `Required ]	
type	lib/html_types.mli	2163	f3a80d1b2bd1fb97d648d557176076caeb29ac3f885c0a5a3ee7c7c0fa830161		datalist		[ `Datalist ]	
type	lib/html_types.mli	2165	a1757c92363941780be076dd40d7427b66537d469a76c31ce5fc362b70f1b796		datalist_content		notag	
type	lib/html_types.mli	2167	3e2b670a9f695462c5763bf7e6585f50b9480961ffcfdf0dd535c315ae3c81e4		datalist_content_fun		notag	
type	lib/html_types.mli	2169	0019814fa6d2132b0e2f9c14d49afb99e5908c89f00213a9cc86f04337a2816d		datalist_attrib		[ common ]	
type	lib/html_types.mli	2172	1f06b5138388120673d932a6b957159f002355ab501404d1a3856c0c824b9770		optgroup		[ `Optgroup ]	
type	lib/html_types.mli	2174	fc0afb1ab89d0f9fbe8cdabaf2df28b06e982721f5849c0ac43f21f302d26996		optgroup_content		[ `Option ]	
type	lib/html_types.mli	2176	1a370bebb64a1afad52ad932802b5eee0c183b176f5947a0f071f4c1d73135e9		optgroup_content_fun		[ `Option ]	
type	lib/html_types.mli	2178	92d92e47561d55d68912271f10ded28022c26302a8d4e31fb4cee3b3c37cb207		optgroup_attrib		[ common | `Disabled | `Label ]	
type	lib/html_types.mli	2180	6bffc5c99a6369fbc5b248947d715235744f515c5c034fd760fbcfdfd78aae90		option_attrib		[ common | `Selected | `Text_Value | `Disabled | `Label | `Value ]	
type	lib/html_types.mli	2183	9663c033dfbadd81dff06ef675ac9d264912191c71c776acaf1421ce979c2f5b		selectoption		[ `Option ]	
type	lib/html_types.mli	2185	e787390bf39abd0d2b654809c21e64251960a38cb0b069389b0b8f0a133b7cc7		option_content_fun		[ `PCDATA ]	
type	lib/html_types.mli	2187	1da19c6e4fd2c1e3d3cae211144a9cc582b3927c7a66bfe106f0afe4528a8b52		option_content		[ `PCDATA ]	
type	lib/html_types.mli	2190	ef16007dedce8b5faeda23e85869afb10d32ea61e4db370624792d802c14afd6		keygen		[ `Keygen ]	
type	lib/html_types.mli	2192	70b99fcd539f6401172c2b5247118606eb5b3ce043291a8548600f0ebff9f757		keygen_content		notag	
type	lib/html_types.mli	2194	8f46c1507ec224ef7f6ac030827b0e7b57e83bf54f6ee53784ababafc529f2e0		keygen_content_fun		notag	
type	lib/html_types.mli	2196	3f656285fcfe1de5089b1a045f3dc99ac116907e0101ce78348e81f68c96b06c		keygen_attrib		[ common | `Autofcus | `Challenge | `Disabled | `Form | `Keytype | `Name ]	
type	lib/html_types.mli	2201	ed1d26eefa07077c68fb00991fbf749307872a95a59e5e00cb428050c2e72266		progress		[ `Progress ]	
type	lib/html_types.mli	2203	8ed163377135696f41589715bb96835227556be41e448c7c6304075a53d837a5		progress_content		[ phrasing_without_progress ]	
type	lib/html_types.mli	2205	108fe3a7b95fe9602397dc7c2be48cf9053dfe14023a5cee7ddcf3dea9e0377f		progress_content_fun		[ phrasing_without_progress ]	
type	lib/html_types.mli	2207	3884a307297d32a5ead5241c10fea734cd84e95ce31f6644dd4bd29bcf5a719b		progress_attrib		[ common | `Float_Value | `Max | `Form ]	
type	lib/html_types.mli	2210	8203453f602b82748ec18ce6b818c28de77e31babf043df22c4b7de44f895005		meter		[ `Meter ]	
type	lib/html_types.mli	2212	0cea05f57c07bd68c290d1e1620e6c6f35edc701f2ddf0da03fe3c5a43cea2d4		meter_content		[ phrasing_without_meter ]	
type	lib/html_types.mli	2214	e0310eeeb71833df72e37a975e3b68372e254a20262e1b4a819f047904d58f03		meter_content_fun		[ phrasing_without_meter ]	
type	lib/html_types.mli	2216	4032245a4cffc2b648a7e3d4a2138043c4eca1c729fb194e0f063bad5465b76c		meter_attrib		[ common | `Float_Value | `Min | `Max | `Low | `High | `Optimum | `Form ]	
type	lib/html_types.mli	2221	cc62b364b96da87f8f2d04b08547a95402be1e26b6c530c5544c6cae887df166		output_elt		[ `Output ]	
type	lib/html_types.mli	2223	cfbbcf1302c585b5059a4bcea85a397a19925843d8b3f34742f2fd6df06ef01b		output_elt_content		[ phrasing ]	
type	lib/html_types.mli	2225	90c62e0ced38ccf0592f34d1845b18c1c2ef57afb0ea6793e003dc5d554c7a6e		output_elt_content_fun		[ phrasing ]	
type	lib/html_types.mli	2227	ef212db83d87c997538a76be509b13b062932e53be7e9acc9731a1b06c3418cf		output_elt_attrib		[ common | `Form | `Output_for | `Name ]	
type	lib/html_types.mli	2230	887abeeae544872ca635a5407307df871998a709bed60a8f4be1f034d0beefd7		details		[ `Details ]	
type	lib/html_types.mli	2232	cad69436b054f57a85b18de25990eb5fb7b1dd4beb1486eaefc1a753f7988eac		details_content		[ flow5 ]	
type	lib/html_types.mli	2234	b43316deab67d0ddcb2a4af7480036bcd2ba7e11dd4c793261c38b5926cd92ba		details_content_fun		[ flow5 ]	
type	lib/html_types.mli	2236	a4f07e1753d56b4e02389552e79e90fa9d6b9ba1b2e4001c5f4171229fe7bd7a		details_attrib		[ common | `Open ]	
type	lib/html_types.mli	2239	5b653e706e387ae4349c6a9e7d66745e72c75f7571c01b231297e02ab26431e7		summary		[ `Summary ]	
type	lib/html_types.mli	2241	b4c7b90569a6ab785f946871137763e1a20f06a4aa6fa73643a2dad94404bd00		summary_content		[ phrasing ]	
type	lib/html_types.mli	2243	b0daaedfd0a470855ba2aa5696e426f6ae49ea54bdc877d9adf1d3d16149e370		summary_content_fun		[ phrasing ]	
type	lib/html_types.mli	2245	25bcec6ccf913eebfcca43eef2d01b07e16445b4cf70fb839ec899f22ceaac11		summary_attrib		[ common ]	
type	lib/html_types.mli	2248	1c5125f2aeb7f9d0a6e6fb4cab401e3e1e637c563c31e89e6ca0808f7a7059b6		command		[ `Command ]	
type	lib/html_types.mli	2250	8d7e1bde725ab6b70309869f23b6f8314ebcc233591a0faabd2ec67472b87b89		command_content		notag	
type	lib/html_types.mli	2252	16e2a00fbe40cc71960f5f1b35a931b801d3d4d114585c49727fd3ecdedac9e0		command_content_fun		notag	
type	lib/html_types.mli	2254	6c4589169535ecfe3aa0a1093eda4c0802f044e840c668fd15b031447fd57354		command_attrib		[ common | `Icon | `Disabled | `Checked | `Radiogroup | `Command_Type ]	
type	lib/html_types.mli	2259	8a2c47d0fe76bdacd3b65e25368c056141b5072cc935a417e66fcd4a2a778012		menu		[ `Menu ]	
type	lib/html_types.mli	2261	8125b9da9901b7b8733d255b3e9e4c5179048392a22c8b7bd53aa3f8bb03e1cf		menu_content		notag	
type	lib/html_types.mli	2263	1ee4aa99868a1cdbc4c1151dedfc2743635f2b0f75a26dfe2431a3a69974cfa6		menu_content_fun		notag	
type	lib/html_types.mli	2265	ee3e0653485b3e50f1ebe86ecf4a118bed6dccec7d6706a5bab1d70fa2209215		menu_attrib		[ common | `Label | `Menu_Type ]	
type	lib/html_types.mli	2268	7e5014d0b79efadee178bc2d5159ca9af2eff9faece2e7f63c24be17ee55ca4f		noscript		[ `Noscript of flow5_without_noscript ]	
type	lib/html_types.mli	2270	d935d2308c2772b7089fc0154c8c7a4bbf2007d16b0a32c03f6a4c2ffb9217be		noscript_content		flow5_without_noscript	
type	lib/html_types.mli	2272	46075d6601811c9df4d0ec8844116bc54add620e17b4302276b55774bb160391		noscript_content_fun		flow5_without_noscript	
type	lib/html_types.mli	2274	f3a04577fb982e8aa01466632c1273db2ff8968b6e23ce5e4be2a4501dd0d302		noscript_attrib		[ common ]	
type	lib/html_types.mli	2277	f2a24473e38d6b166b246eaf0c6a7e66fe9792b658576dbb8c61e4db05c20e26		meta		[ `Meta ]	
type	lib/html_types.mli	2279	31a846c252f9ae7ca70870d5fe141cc4d34a065f4fec093cb1efab978164a3ea		meta_content		notag	
type	lib/html_types.mli	2281	1a5ceae9ef1edbfe7ea58d15d47ba40ec5a709eb812be24adea9a1857b8ac464		meta_content_fun		notag	
type	lib/html_types.mli	2283	a1ade417fcd6782c62754e0382e8e0f9da25023dc92db46237b77337fe2baa2a		meta_attrib		[ common | `Http_equiv | `Name | `Content | `Charset | `Property ]	
type	lib/html_types.mli	2286	07bf0bce918cc4820fd5bd9224a51b90023dd413e8aea300fbe12436618dc324		style		[ `Style ]	
type	lib/html_types.mli	2288	36d53c8d1dd195412e1169eb09f8fb555be1aee903834b1caee13138e97f2c94		style_content		[ `PCDATA ]	
type	lib/html_types.mli	2290	8cd4e62a1bb9657cc337bfc49e8aabbaa114efc98aa7c569d5469e412346e184		style_content_fun		[ `PCDATA ]	
type	lib/html_types.mli	2292	cedf7618aeac428dff3febc8bec00eb3372be7c64f09a7a3d001de38380eedd4		style_attrib		[ common | `Media | `Mime_type | `Scoped ]	
type	lib/html_types.mli	2294	55be0037b9a2ac3b25a5ff615b65ea88beb55d96f0d48c9a216cf0347fa6aa20		script		[ `Script ]	
type	lib/html_types.mli	2296	3dad4381644eccb66ec28a686d8090981bbb936eaf4c82f3b31c9a3001288414		script_attrib		[ common | subressource_integrity | `Async | `Charset | `Src | `Defer | `Script_type ]	
type	lib/html_types.mli	2301	10387101ee64786c89b9fd5e3ff1e42a2eba96402e5e9a01977031850c110229		script_content		[ `PCDATA ]	
type	lib/html_types.mli	2303	290cb1268f2a5bdff02ae3ec1cffb8aead9bcefa520b0814fcf7c7e102c50563		script_content_fun		[ `PCDATA ]	
type	lib/html_types.mli	2306	f811e991d8365637439bff4874ff8785c0e071286c3e848ae02aa92ca10bb747		template		[ `Template ]	
type	lib/html_types.mli	2308	6c0fca09944bb2379af567e613fc4394db2e8598c5d3ef3ca900f344cc3cc3cc		template_attrib		[ common ]	
type	lib/html_types.mli	2310	3247f1614c7c7479b19ef51c744c0fab5da5e597c050a8b950b04ceed13362b6		template_content		[ flow5 ]	
type	lib/html_types.mli	2312	b8b475ce6b49ccc14fd8da7e4ebf5bfaccf8a3c3a89cc80b93852309ddbd26b1		template_content_fun		[ flow5 ]	
type	lib/html_types.mli	2315	8e305626be8c18d79d997a7491f36ac17a9fcabd6cd9516d02c152b3590b78a3		link		[ `Link ]	
type	lib/html_types.mli	2317	dd307280f3936194d9628323897c80f8bf4622450162ce35d91c6e1ffbf358cb		link_content		notag	
type	lib/html_types.mli	2319	5c5ee8626f9406beeb859e74160aba10a483f189f17db34c289e4f8949044ab7		link_content_fun		notag	
type	lib/html_types.mli	2321	3bb36c73c0854832c6b6f914fc96a8a1c09052d4b8410b1ae4679240c1b49e8b		link_attrib		[ common | subressource_integrity | `Hreflang | `Media | `Rel | `Href | `Sizes | `Mime_type ]	
type	lib/html_types.mli	2326	d531ff72aeffb1e8dd8efa4d71a698a4b5e3591da8e52a6671fa5ab62db558ad		picture		[ `Picture ]	
type	lib/html_types.mli	2327	3e1d25e164423dad2d6ee87cbc34175008cb5f3ef7fc236a5b321deb4feb0599		picture_content		[ source | script | template ]	
type	lib/html_types.mli	2328	810e2e878f10b1fcc84f1b28c68819c4351b1f9b639781c4b4eb073c1de23080		picture_content_fun		[ source | script | template ]	
type	lib/html_types.mli	2329	86291598d9414a3a51b33c64edd303a999f995ec7ddbd9d7c74e40c74cdef50f		picture_attrib		[ common ]	
type	lib/html_types.mli	2331	44d4e2fa2f68ce556f11753bd5a9401a564fd308cc6ea1fee08419a8ef812ca3		referrerpolicy		[ `Empty | `No_referrer | `No_referrer_when_downgrade | `Origin | `Origin_when_cross_origin | `Same_origin | `Strict_origin | `Strict_origin_when_cross_origin | `Unsafe_url ]	
type	lib/html_types.mli	2343	4fa53fc1eaec73d0a6c54b166d58daad4c7d5273b5e2d7724efcffc8309dcf9a		big_variant		[ `W3_org_1999_xhtml | `Default | `Preserve | `Selected | `Get | `Post | `Checked | `Disabled | `ReadOnly | `Async | `Autofocus | `Autoplay | `Muted | `Anonymous | `Use_credentials | `Controls | `Ltr | `Rtl | `Formnovalidate | `Hidden | `Ismap | `Loop | `Novalidate | `Open | `Audio | `Metadata | `None | `Pubdate | `Required | `Reversed | `Scoped | `Seamless | `Hard | `Soft | `Multiple | `Checkbox | `Command | `Radio | `Context | `Toolbar | `Char | `Justify | `Left | `Right | `Col | `Colgroup | `Row | `Rowgroup | `All | `Cols | `Groups | `None | `Rows | `Rect | `Circle | `Poly | `Default | `One | `Zero | `Auto | `No | `Yes | `Defer | `Verbatim | `Latin | `Latin_name | `Latin_prose | `Full_width_latin | `Kana | `Katakana | `Numeric | `Tel | `Email | `Url | `Text | `Decimal | `Search ]	
type	lib/html_types.mli	2423	e7255fa8428c56855ccb20f0219f97970019a7779a507c40f2e68928a9a7633f		sandbox_token		[ `Allow_forms | `Allow_pointer_lock | `Allow_popups | `Allow_top_navigation | `Allow_same_origin | `Allow_script ]	
type	lib/html_types.mli	2432	a5b9a4f17dac2a07bcc51e6491ee3bebbd50b8ed89dde7c56e0acfa01638dc35		input_type		[ `Button | `Checkbox | `Color | `Date | `Datetime | `Datetime_local | `Email | `File | `Hidden | `Image | `Month | `Number | `Password | `Radio | `Range | `Reset | `Search | `Submit | `Tel | `Text | `Time | `Url | `Week ]	
type	lib/html_types.mli	2457	4e847e9ecd931b45a4fbaca5086da75409b2f6c218fb6458924ffef29d7a9e11		script_type		[ `Javascript | `Module | `Mime of string ]	
type	lib/html_types.mli	2459	76f49445ffe8752137896d348bd8890057697062fce6a4cb0e996a9f89523d09		autocomplete_option		[ `On | `Off | `Tokens of string list ]	
type	lib/html_sigs.mli	50	f038d570ee46f2794e10dc127c5028a4c75cd599ea9a34b297abf4c071f32da6	T	elt	+'a	<abstract>	
type	lib/html_sigs.mli	53	bf7421a37c294625054786faf991230a5c6217c2f7ae5fe9e3c0be44c09d751b	T	doc		html elt	
type	lib/html_sigs.mli	79	8ec7343f528f86513264e070cac7f67926e5f4ba521690085d7ab4065d0893b6	T	attrib	+'a	<abstract>	
type	lib/html_sigs.mli	100	8ee4978802b0dff85e9aa09b2a6a370020073b7586f3ad2b407aaea128725cfb	T	wrap	'a	'a Xml.W.t	
type	lib/html_sigs.mli	107	9d2d1f3d8f82963ab329638441e73bb58bfa6202556cccfed0bb62016914a06c	T	list_wrap	'a	'a Xml.W.tlist	
type	lib/html_sigs.mli	110	bc3070a93bceda85cfd46491ff2a056760dd0db00664ab87c5944a3acf09c11c	T	nullary	('a, 'b)	?a:'a attrib list -> unit -> 'b elt	
type	lib/html_sigs.mli	113	258d3cc311e39cfcec7e8669c97dcdfc1bbf21811a355a8a5aa846df1f3c3082	T	unary	('a, 'b, 'c)	?a:'a attrib list -> 'b elt wrap -> 'c elt	
type	lib/html_sigs.mli	116	1ee8f7df913f4c23b801bdde972f973a7f1d3fd1929204adce3d5a8543cc9adb	T	star	('a, 'b, 'c)	?a:'a attrib list -> 'b elt list_wrap -> 'c elt	
type	lib/html_sigs.mli	127	a6ea21f71932094a41c1f636f16ad84f33db06e3c043a3d460d966e90cdbb1ec	T	uri		Xml.uri	
val	lib/html_sigs.mli	128	c253191c2f0e9013d2c6c14518c4b9d179c1fa4efa995aa87fce7f125a80d2f5	T	string_of_uri		(uri, string) Xml.W.ft	
val	lib/html_sigs.mli	129	c3f111936de65d48d480981a243e588f639ecda198a27fb13d6a4123d66492b1	T	uri_of_string		(string, uri) Xml.W.ft	
val	lib/html_sigs.mli	133	af2df2c620ae89a731787b732800015a060be7498b55cd705ff5ad33aeab4049	T	a_class		nmtokens wrap -> [> `Class ] attrib	
val	lib/html_sigs.mli	138	991c1f91585e41a8ee916b97ea7c2948eb618c9f808a720de0bb68a0d9242986	T	a_user_data		nmtoken -> text wrap -> [> `User_data ] attrib	
val	lib/html_sigs.mli	147	cd95723a08a78285071bace676ecc21b4df5d67758e676169ac62178b3893d56	T	a_id		text wrap -> [> `Id ] attrib	
val	lib/html_sigs.mli	151	2f61c1a39b45237c5aa67244177830a9e4f8cd119a1e55598057e8f1f1d15d63	T	a_title		text wrap -> [> `Title ] attrib	
val	lib/html_sigs.mli	167	7537c05751d4769165333d5f38447fa239ab5fb7dbb9ecfae02fe73506b2c08d	T	a_xml_lang		languagecode wrap -> [> `XML_lang ] attrib	
val	lib/html_sigs.mli	169	e0c23ba7f6bd5467578f5fb0efb6b19a0d849b2dd00cbd2192f8484fc858a3e7	T	a_lang		languagecode wrap -> [> `Lang ] attrib	
val	lib/html_sigs.mli	175	cbdf73cf9c6ba7feb43dc5732eb009e46558181930da235b42dd5acf7f524edc	T	a_onabort		Xml.event_handler -> [> `OnAbort ] attrib	
val	lib/html_sigs.mli	176	3c2178b984387f814aedc341cae6dfb4b5f7859b42a8d2137766a06eb875b3ae	T	a_onafterprint		Xml.event_handler -> [> `OnAfterPrint ] attrib	
val	lib/html_sigs.mli	177	0676fbcf5d2d63a8af9f964a6831b3c7c35fce46400cad778f51705cf2d43d1b	T	a_onbeforeprint		Xml.event_handler -> [> `OnBeforePrint ] attrib	
val	lib/html_sigs.mli	178	f29bfee872bdcb4f971643ffe5c195f67a9b3878ab12e75ff336f1725a8e257e	T	a_onbeforeunload		Xml.event_handler -> [> `OnBeforeUnload ] attrib	
val	lib/html_sigs.mli	179	a392b7fc7453431f19c266cd77dcad2f8942900bbb4402b9b36262bca6e0ab8f	T	a_onblur		Xml.event_handler -> [> `OnBlur ] attrib	
val	lib/html_sigs.mli	180	5ea11145382629bda73cb5bf3a03304fa2f70bb77249b10d7a56329aa66812ea	T	a_oncanplay		Xml.event_handler -> [> `OnCanPlay ] attrib	
val	lib/html_sigs.mli	181	3d90122dcacff9f875894942658d74ff46d6702d738e1ab19d9dbaa85e7a3a81	T	a_oncanplaythrough		Xml.event_handler -> [> `OnCanPlayThrough ] attrib	
val	lib/html_sigs.mli	182	ffcdcc031907e78595e2ee7d3d26f7f7a6fb50679d12052883086095a0a3c1fa	T	a_onchange		Xml.event_handler -> [> `OnChange ] attrib	
val	lib/html_sigs.mli	183	f8523fc55ad64fc9267db30a2f304dc0fec3d12b8084dd53a8237956d6cc07f4	T	a_onclose		Xml.event_handler -> [> `OnClose ] attrib	
val	lib/html_sigs.mli	184	9d4ab9cd5a57e9135cef156a238525584e0c3248722a0212c85e98822de456fa	T	a_ondurationchange		Xml.event_handler -> [> `OnDurationChange ] attrib	
val	lib/html_sigs.mli	185	b8b5a1c07e44c068a5cc2dc9431d8b468c3b57301e9a3fc8a1a99f8e56123726	T	a_onemptied		Xml.event_handler -> [> `OnEmptied ] attrib	
val	lib/html_sigs.mli	186	2cfacc596acad9e2a568bc8e42a9ab73e198015d71ab8455c1da075033daab13	T	a_onended		Xml.event_handler -> [> `OnEnded ] attrib	
val	lib/html_sigs.mli	187	244ae8c333f50dceef3d8574e0366609c20750523ec08e85b46ad4d51d1883bf	T	a_onerror		Xml.event_handler -> [> `OnError ] attrib	
val	lib/html_sigs.mli	188	297bd84de1d1ac1ab8b8f1044744a452ca52a94fc938aa129bd643d6ec77bdcc	T	a_onfocus		Xml.event_handler -> [> `OnFocus ] attrib	
val	lib/html_sigs.mli	189	0c3fe30802fc56ef36c8e08e97e36b4cf98a7fcc18824cb128ab9205341d2e80	T	a_onformchange		Xml.event_handler -> [> `OnFormChange ] attrib	
val	lib/html_sigs.mli	190	bb016026480ce48a93f5db43bf6d47a28ac1b9b6441bd9ea8e38e205a9d927d5	T	a_onforminput		Xml.event_handler -> [> `OnFormInput ] attrib	
val	lib/html_sigs.mli	191	61035f302d782f39d998f6b9000bfb1ab6751c80a3d071a8cd2d182b7c74e9c8	T	a_onhashchange		Xml.event_handler -> [> `OnHashChange ] attrib	
val	lib/html_sigs.mli	192	d34c91a2403e684894c22cb2dc704381e9fa0858ae967ad7baf6d26b1a62d910	T	a_oninput		Xml.event_handler -> [> `OnInput ] attrib	
val	lib/html_sigs.mli	193	50e8951d372b7c6510ad15a734bc78cd6414783860e92fa5f0f49b2ee6269931	T	a_oninvalid		Xml.event_handler -> [> `OnInvalid ] attrib	
val	lib/html_sigs.mli	194	02870954bb57363a9351a4b0356152f864e78732f026df5a9de4ce974a9f1f82	T	a_onmousewheel		Xml.event_handler -> [> `OnMouseWheel ] attrib	
val	lib/html_sigs.mli	195	aba72af04c5a9ab4aee3ed7720c5e692f57be66bbcf64fdba877d140f81f090d	T	a_onoffline		Xml.event_handler -> [> `OnOffLine ] attrib	
val	lib/html_sigs.mli	196	88bcdedff1e5d875e032311342a956f98b48ff08caebf6bd43c2db41e092e581	T	a_ononline		Xml.event_handler -> [> `OnOnLine ] attrib	
val	lib/html_sigs.mli	197	ebd0ae899f659d42bbdd8a8d2deccff658e15cd21673fbae41904d9998f9302f	T	a_onpause		Xml.event_handler -> [> `OnPause ] attrib	
val	lib/html_sigs.mli	198	b7494546f684350ad09bdd287913bbcc9353b57ebbe8d8f9ec9d234fc2d5245c	T	a_onplay		Xml.event_handler -> [> `OnPlay ] attrib	
val	lib/html_sigs.mli	199	b64054cff15cc0ac79dd9c69deac654390597c0db462caf79692d000b67387b3	T	a_onplaying		Xml.event_handler -> [> `OnPlaying ] attrib	
val	lib/html_sigs.mli	200	78635878012ff31b59b7c2b024b4e33305298f4139129af50aa840e04a6b3a6c	T	a_onpagehide		Xml.event_handler -> [> `OnPageHide ] attrib	
val	lib/html_sigs.mli	201	ab3b49a88e2131b41cd78acb83c7035dbd06cae082f3d0268d457f999bc18292	T	a_onpageshow		Xml.event_handler -> [> `OnPageShow ] attrib	
val	lib/html_sigs.mli	202	538a64195ef96d36d578b2cc78105156ddc8a5110b5def6d86b0791ef1121396	T	a_onpopstate		Xml.event_handler -> [> `OnPopState ] attrib	
val	lib/html_sigs.mli	203	87d0ac81eea31ff3db34b7cde37f2aa1e51f3606636f9552cd7a451f5dbc6867	T	a_onprogress		Xml.event_handler -> [> `OnProgress ] attrib	
val	lib/html_sigs.mli	204	225288f59ac5a9888a99a00cb9be4cbf3ee3b66a6ad79c8036d71c7fa69b6e43	T	a_onratechange		Xml.event_handler -> [> `OnRateChange ] attrib	
val	lib/html_sigs.mli	205	854c88f0a0a18cedb684f13d383005344fd8c0550d083146ab158d11ea64bd6c	T	a_onreadystatechange		Xml.event_handler -> [> `OnReadyStateChange ] attrib	
val	lib/html_sigs.mli	206	71a926bf77a51390d17e6298fe64daeee8f36ebc07136ea20e98e4d71dfca802	T	a_onredo		Xml.event_handler -> [> `OnRedo ] attrib	
val	lib/html_sigs.mli	207	02b3871da7e537387bd127bced4f9b6d4789d52d6308d4679f2a03e020bf1f31	T	a_onresize		Xml.event_handler -> [> `OnResize ] attrib	
val	lib/html_sigs.mli	208	100cdba031246d002db407cf308209727914394fe9e2b3a3b09465465337991b	T	a_onscroll		Xml.event_handler -> [> `OnScroll ] attrib	
val	lib/html_sigs.mli	209	45acc3d69ceee244341dcf726f201bb9edff615e034a89510fd732ee3b5ced16	T	a_onseeked		Xml.event_handler -> [> `OnSeeked ] attrib	
val	lib/html_sigs.mli	210	7ecd4e0d839cfeecc37da4b7fea6d91f9a108f6c47837ae44ac1075d5731e791	T	a_onseeking		Xml.event_handler -> [> `OnSeeking ] attrib	
val	lib/html_sigs.mli	211	fefeb0040d783d1ed0ffb34d43931950181b84ff9f9499e8573520291be0187b	T	a_onselect		Xml.event_handler -> [> `OnSelect ] attrib	
val	lib/html_sigs.mli	212	da136cbf74b08f20f955eb2c710a8dc18a737e50d367b6939bdfcd87017e0f00	T	a_onshow		Xml.event_handler -> [> `OnShow ] attrib	
val	lib/html_sigs.mli	213	2a2d25d1f09dd03685f90fce7c398bbbe54471652ab523bdc99792c08beeb299	T	a_onstalled		Xml.event_handler -> [> `OnStalled ] attrib	
val	lib/html_sigs.mli	214	e3c1db7ea94abdf5c1a8a557ca72d4ee9de26deb81c3ffb94af13a8a329b0340	T	a_onstorage		Xml.event_handler -> [> `OnStorage ] attrib	
val	lib/html_sigs.mli	215	6edb8cac206da5eecbbf1c75b2798920024841d0b92beef182a8fcbee8c373ed	T	a_onsubmit		Xml.event_handler -> [> `OnSubmit ] attrib	
val	lib/html_sigs.mli	216	a4ce57324012221a141087436571abaadaa038f3bf9777b2335846c74b806934	T	a_onsuspend		Xml.event_handler -> [> `OnSuspend ] attrib	
val	lib/html_sigs.mli	217	4f23e2ef3d838395cc1006ab5af349fd3e3816401dca01cfad42ef15d2065e88	T	a_ontimeupdate		Xml.event_handler -> [> `OnTimeUpdate ] attrib	
val	lib/html_sigs.mli	218	bbef5dc795272d13d52a2b4951826beb39ee01c4a395c07875379ebb51dcbbc2	T	a_onundo		Xml.event_handler -> [> `OnUndo ] attrib	
val	lib/html_sigs.mli	219	2855f51d150a707405e3997f762d1a9662c77d3fb1b8590dd6258f1fdc07079e	T	a_onunload		Xml.event_handler -> [> `OnUnload ] attrib	
val	lib/html_sigs.mli	220	e00385e84602c6d9c6506136eaa5f90ff0c9b5c761caef25b1dfb871c0050cf3	T	a_onvolumechange		Xml.event_handler -> [> `OnVolumeChange ] attrib	
val	lib/html_sigs.mli	221	051a67135ffd69f5282e3b4e1befed8d46ac619d9c4a417f6a0d12104a7eda7d	T	a_onwaiting		Xml.event_handler -> [> `OnWaiting ] attrib	
val	lib/html_sigs.mli	222	30bbd978e7e8cb03f8cd44cce10149ea679f8046ffa8ceafb82b919b47d1cb3e	T	a_onload		Xml.event_handler -> [> `OnLoad ] attrib	
val	lib/html_sigs.mli	223	27e15188c9f8d00c87cf8bdcafafb3ca99241a94ef28a1211f781409cd4e2732	T	a_onloadeddata		Xml.event_handler -> [> `OnLoadedData ] attrib	
